date,open,high,low,close,volume
2017-08-22,12221.075907870603,12233.886206324203,12067.3515625,12067.3515625,1272346
2017-08-23,12041.728543056715,12169.832265748411,12041.728543056715,12092.9697265625,1579441
2017-08-24,12144.211468231128,12246.693833506291,12092.96952166632,12221.0732421875,1324556
2017-08-25,12246.693805027637,12259.504100657245,12169.83203125,12169.83203125,1143652
2017-08-28,12118.592318463136,12195.4541015625,12105.78202127991,12195.4541015625,1737721
2017-08-29,12169.832309450265,12323.556624446874,12157.022013527816,12233.8837890625,2528357
2017-08-30,12208.262473884668,12272.31394970189,12182.64188355778,12246.693359375,983570
2017-08-31,12246.692229702898,12502.89963719283,12246.692229702898,12426.037109375,3404454
2017-09-01,12451.66015625,12464.470452761518,12374.798377180894,12451.66015625,820344
2017-09-04,12451.66015625,12451.66015625,12451.66015625,12451.66015625,0
2017-09-05,12451.657697338567,12451.657697338567,12361.98563946608,12426.037109375,1365805
2017-09-06,12413.22921667438,12413.22921667438,12246.694598768718,12349.177734375,1558953
2017-09-07,12297.936787031404,12374.798567281254,12272.3154296875,12272.3154296875,1465402
2017-09-08,12297.9357800711,12297.9357800711,12221.0732421875,12221.0732421875,1459876
2017-09-11,12221.073438241816,12349.17716081808,12118.5910713226,12131.4013671875,2574858
2017-09-12,12169.832325426583,12323.556640625,12144.211733548054,12323.556640625,2606490
2017-09-13,12374.796429366448,12656.624436114173,12374.796429366448,12490.08984375,5937361
2017-09-14,12554.144003005138,12554.144003005138,12387.609375,12387.609375,2616901
2017-09-15,12374.798327294751,12426.039513134256,12297.936548535496,12349.177734375,2425555
2017-09-18,12387.609375,12400.419672236756,12297.937294342715,12387.609375,2453064
2017-09-19,12426.039538284109,12515.712377612006,12400.4189453125,12400.4189453125,2654273
2017-09-20,12464.470703125,12490.092060589948,12387.608922512036,12464.470703125,1927846
2017-09-21,12528.52031873569,12707.865199747372,12490.089436503284,12656.6240234375,8145037
2017-09-22,12707.867412361247,12797.53948651666,12656.626227129584,12669.4365234375,4257071
2017-09-25,12746.299000748351,12746.299000748351,12515.712890625,12515.712890625,2274816
2017-09-26,12515.71266434963,12554.1435546875,12426.039822967306,12554.1435546875,2683340
2017-09-27,12554.1435546875,12656.626692849117,12477.28177401176,12554.1435546875,2652746
2017-09-28,12554.14330433633,12618.194786955484,12400.418982123085,12541.3330078125,2364337
2017-09-29,12528.520727235466,12554.141316225776,12451.65819633738,12490.08984375,1207739
2017-10-02,12490.091759360908,12541.332945200413,12310.746844995372,12349.177734375,2782081
2017-10-03,12349.177721868087,12349.177721868087,12208.263697024891,12259.5048828125,3321833
2017-10-04,12272.314442788333,12349.176980784438,12246.69385143204,12310.74609375,1582799
2017-10-05,12400.419422081664,12541.333452770614,12297.93704625501,12374.798828125,2009856
2017-10-06,12374.796429366448,12502.900138245155,12374.796429366448,12490.08984375,1740224
2017-10-09,12554.143530769536,12554.143530769536,12451.660392803173,12502.90234375,1788679
2017-10-10,12490.09258895686,12631.005859375,12490.09258895686,12631.005859375,3769652
2017-10-11,12656.62749285986,12938.455567672852,12631.006133754488,12784.73046875,7758222
2017-10-12,12810.34919830261,13169.039006412171,12810.34919830261,13066.556640625,6120220
2017-10-13,13117.7978515625,13143.418443064063,12964.074302553105,13117.7978515625,3293713
2017-10-16,13066.557665239174,13322.765127652072,13040.93707178334,13169.0400390625,3815451
2017-10-17,13194.662109375,13194.662109375,13040.938531433982,13194.662109375,2629633
2017-10-18,13169.039432036165,13297.143921264937,12938.4541015625,12938.4541015625,3777346
2017-10-19,12938.454602046597,13117.798754907932,12835.970701128406,12964.0751953125,2984053
2017-10-20,12887.212890625,12989.69679951914,12810.351104845411,12887.212890625,2342079
2017-10-23,12887.212569517123,12887.212569517123,12631.005859375,12631.005859375,3407874
2017-10-24,12631.005859375,12759.109596409724,12592.57496744278,12631.005859375,2684988
2017-10-25,12682.246122273891,12759.107895894304,12631.00417593306,12733.4873046875,2346415
2017-10-26,12759.109352325204,12784.729946456557,12554.143835347077,12707.8681640625,3327604
2017-10-27,12656.627042740132,12861.591796875,12592.57479314567,12861.591796875,2244070
2017-10-30,12861.591774381604,13015.316867568536,12784.729991715449,12810.3505859375,5212461
2017-10-31,12810.348692943187,13169.038486902684,12707.866331198871,12912.8310546875,4940631
2017-11-01,12938.452684717313,13066.55563206346,12912.830567393738,13015.314453125,2772281
2017-11-02,13040.936470661907,13169.039432036165,12759.108427784027,12938.4541015625,3800978
2017-11-03,12810.34919830261,13066.556640625,12656.625649621852,13066.556640625,3665079
2017-11-06,13169.0400390625,13271.522412885828,13040.93707178334,13169.0400390625,4911106
2017-11-07,13194.659626067198,13194.659626067198,13040.936077057802,13117.7978515625,3486159
2017-11-08,13117.797561864532,13578.9697265625,13066.556379993028,13578.9697265625,10338057
2017-11-09,13681.454550559018,13707.075143240829,13425.24709588638,13476.48828125,5253405
2017-11-10,13450.868619301384,13655.834902793047,13374.0068359375,13374.0068359375,4182023
2017-11-13,13374.006494667476,14040.144989198954,13297.144713264906,13835.1787109375,14561757
2017-11-14,13963.282161860649,14219.48963656638,13707.076215009569,13809.55859375,13226941
2017-11-15,13860.79811387609,14603.798325974643,13835.177522276448,14578.177734375,14246082
2017-11-16,14706.280214631874,15039.349422461755,14501.315488493126,14603.7978515625,11400066
2017-11-17,14680.661059638278,14680.661059638278,14321.97122596106,14526.9375,12000943
2017-11-20,14373.212966355451,14860.007313010296,14321.971777834864,14834.38671875,11610006
2017-11-21,14911.248485812494,15064.972051212211,14655.041015625,14655.041015625,10337416
2017-11-22,14603.798413980154,14860.005859375,14603.798413980154,14860.005859375,7927280
2017-11-23,14860.00678747934,15064.97153431302,14655.040512791087,14757.5244140625,10796654
2017-11-24,14731.902813854196,14860.007313010296,14603.799842552726,14834.38671875,7238682
2017-11-27,14860.006859916795,15295.558476916103,14860.006859916795,14911.248046875,8103238
2017-11-28,14860.00585376379,14911.247037252517,14655.039591954412,14731.9013671875,6999553
2017-11-29,14860.006927282182,15295.558546255994,14706.281837856104,15193.076171875,11740624
2017-11-30,15346.800690114947,15372.4212853073,14962.490234375,14962.490234375,9168025
2017-12-01,14911.249043990298,15013.731424759702,14783.146068028544,14962.490234375,5585231
2017-12-04,14988.10795572305,15141.833025256345,14936.866775163417,15064.9697265625,6730471
2017-12-05,15064.97156167832,15193.076056536644,14680.661132812502,14680.6611328125,10865688
2017-12-06,14603.8017420605,14680.66353483875,14347.594238278174,14552.560546875,10753603
2017-12-07,14552.55659986109,14731.900734367766,14296.349165568568,14373.2109375,5054883
2017-12-08,14347.591242465533,14475.695731535574,14117.005912277573,14219.48828125,5875014
2017-12-11,13963.2811231039,14142.62680041242,13707.0751953125,13707.0751953125,8354825
2017-12-12,13860.797793718926,14014.5228676205,13015.31523475079,13758.3154296875,9507728
2017-12-13,13912.04244971038,14040.146964593074,13758.318865276931,14014.5263671875,4964141
2017-12-14,13963.279930437307,14321.9697265625,13963.279930437307,14321.9697265625,3897247
2017-12-15,14347.591795058554,14552.558068752129,14219.488828909176,14475.6962890625,4920724
2017-12-18,14603.79923042979,14655.040416802589,14373.21236389764,14424.455078125,5476780
2017-12-19,14424.45500459327,14526.93737681644,14065.765173957623,14142.626953125,7582935
2017-12-20,14142.62702522005,14603.79923042979,14142.62702522005,14424.455078125,5986335
2017-12-21,14552.558548170677,14706.28211261419,14373.212861798624,14450.076171875,5634815
2017-12-22,14450.07576836564,14706.28170195044,14398.834581648682,14629.419921875,5306745
2017-12-25,14680.661106145297,14885.62738083355,14680.661106145297,14757.5244140625,7309182
2017-12-26,14860.006789955894,14860.006789955894,14629.419921875002,14629.419921875,3804489
2017-12-27,14731.90224618437,14731.90224618437,14501.316906726954,14526.9375,5199881
2017-12-28,14526.938044458568,14757.524920412774,14475.696855991991,14655.041015625,5850771
2017-12-29,14655.04051523348,14757.524416521976,14603.79932851652,14629.419921875,4762627
2018-01-01,14629.419921875002,14629.419921875002,14629.419921875002,14629.419921875,0
2018-01-02,14680.659897542017,15321.177734375,14655.039306297052,15321.177734375,15333860
2018-01-03,15500.523400944194,15551.76458343412,15244.31596064011,15321.177734375,8640456
2018-01-04,15372.420463604378,15628.627929687498,15346.799869781527,15628.6279296875,8502663
2018-01-05,15628.62737892928,15654.247971849254,15346.799328955029,15372.419921875,8706161
2018-01-08,15269.936643341176,15603.005859374998,15193.074869145938,15603.005859375,7721736
2018-01-09,15628.630871421305,15961.70018166569,15449.285153048992,15910.458984375,12243523
2018-01-10,15884.83496222248,16141.040893458316,15654.248096255666,15756.73046875,7971002
2018-01-11,15654.248096255666,15859.214369098896,15551.765723761331,15756.73046875,7389299
2018-01-12,15833.590143018388,15884.832850307312,15423.6591796875,15423.6591796875,8625250
2018-01-15,15398.04105742723,15679.869117333204,15295.558682135825,15628.6279296875,7010331
2018-01-16,15603.007335864648,15756.730898801758,15449.282245072936,15628.6279296875,4617659
2018-01-17,15628.62926852024,15654.24986453789,15116.2158203125,15116.2158203125,6897971
2018-01-18,14936.870120334212,15116.2158203125,14757.52594821066,15116.2158203125,10119323
2018-01-19,15116.211961080951,15321.176676893812,15090.58984375,15090.58984375,6114693
2018-01-22,15090.58984375,15090.58984375,15090.58984375,15090.58984375,0
2018-01-23,15090.58984375,15090.58984375,15090.58984375,15090.58984375,0
2018-01-24,15090.58984375,15090.58984375,15090.58984375,15090.58984375,0
2018-01-25,15756.7333679131,16038.561471982095,15603.0097808872,15654.2509765625,16390556
2018-01-26,15884.836367855893,15884.836367855893,15500.525909140326,15577.3876953125,4982216
2018-01-29,15603.008303449624,15859.215785420867,15346.80082147838,15449.283203125,4077419
2018-01-30,15321.17492227832,16397.244140625,15244.313162650878,16397.244140625,14409309
2018-01-31,16602.213229438905,16781.55736622431,16115.4189453125,16115.4189453125,12178703
2018-02-01,16115.421808698102,16269.146909682451,15782.3525390625,15782.3525390625,6370585
2018-02-02,15782.35149262461,15833.592680270314,15500.52496057324,15628.6279296875,5102849
2018-02-05,15398.040778338547,15577.38645970248,14629.419921875002,14629.419921875,11464581
2018-02-06,13630.21245558128,14475.696635994173,13630.21245558128,13886.419921875,16221529
2018-02-07,14603.799759269234,14680.661541611784,14347.592290272782,14501.3173828125,5718596
2018-02-08,14347.591697571335,14603.799155983816,14091.385767013417,14142.626953125,5217987
2018-02-09,13450.869725558576,14091.387695312498,13450.869725558576,14091.3876953125,6533842
2018-02-12,14424.455175007162,14629.419921875002,13963.281438845375,14629.419921875,3560108
2018-02-13,14911.249524316563,15193.077608365453,14808.767140245962,15116.2158203125,4422160
2018-02-14,15116.2158203125,15116.2158203125,15116.2158203125,15116.2158203125,0
2018-02-15,15116.2158203125,15116.2158203125,15116.2158203125,15116.2158203125,0
2018-02-16,15116.2158203125,15116.2158203125,15116.2158203125,15116.2158203125,0
2018-02-19,15116.2158203125,15116.2158203125,15116.2158203125,15116.2158203125,0
2018-02-20,15116.2158203125,15116.2158203125,15116.2158203125,15116.2158203125,0
2018-02-21,15398.041426685792,15449.282615560303,15116.214887875974,15218.697265625,4807174
2018-02-22,15193.077118960842,15244.318309345545,14911.249043990298,14962.490234375,4375476
2018-02-23,14988.112332800922,15526.14794151197,14988.112332800922,15500.52734375,4907167
2018-02-26,15628.625886591168,15833.590610379388,15474.902343750002,15474.90234375,7534633
2018-02-27,15551.76458343412,15577.385174679084,15244.31596064011,15321.177734375,4322197
2018-02-28,15321.177734375,15321.177734375,15321.177734375,15321.177734375,0
2018-03-01,15218.69783198766,15679.8700768754,15141.836045815486,15577.3876953125,6455313
2018-03-02,15500.5273895366,15705.4921722378,15372.422872493506,15654.2509765625,5620801
2018-03-05,15705.489282502833,16525.351318166628,15705.489282502833,15756.73046875,18396810
2018-03-06,16012.935130154763,16217.901367187502,15807.968893122028,16217.9013671875,7869848
2018-03-07,16269.141422933417,16320.382596695605,15756.726629603152,15936.072265625,6107732
2018-03-08,15884.831091862812,16012.934026268284,15705.485455840962,15936.072265625,4019896
2018-03-09,16064.180617654887,16166.662999741318,15756.731943540894,15782.3525390625,6315352
2018-03-12,15884.831498387386,16038.555023608043,15731.1064453125,15731.1064453125,4919533
2018-03-13,15679.866091456735,15679.866091456735,15218.693963787093,15398.0380859375,12700471
2018-03-14,15398.041999722733,15577.3876953125,15218.69783198766,15577.3876953125,6320909
2018-03-15,15628.630831821716,15654.251430402144,15449.285113903828,15526.1484375,3631310
2018-03-16,15526.142558184956,15577.383735942218,15295.55573042298,15398.0380859375,4356637
2018-03-19,15423.664022609251,15526.14794151197,15346.802229323344,15500.52734375,4082518
2018-03-20,15423.662165080095,15961.69770899352,15372.420975727322,15705.490234375,8919858
2018-03-21,15705.489711156057,15833.592680270314,15628.627929687498,15628.6279296875,3051621
2018-03-22,15628.624913699476,15731.107269213995,15398.0380859375,15398.0380859375,3861616
2018-03-23,15116.216337305408,15269.939918668844,14860.008840511566,15013.732421875,8651875
2018-03-26,15013.730960432938,15218.697243487475,15013.730960432938,15167.4560546875,2872610
2018-03-27,15346.798774225535,15398.039958213309,15116.213446280575,15244.31640625,3032661
2018-03-28,15141.83255055756,15218.694318987382,15064.969254273394,15090.58984375,2016481
2018-03-29,15218.695814256114,15295.557590237768,15116.213446280575,15244.31640625,2525884
2018-03-30,15269.937574575766,15705.489182765285,15218.696388654009,15551.765625,7434120
2018-04-02,15756.73046875,15807.971654997167,15628.627503132082,15756.73046875,6701312
2018-04-03,15679.8720703125,15731.113267608423,15603.010274368617,15679.8720703125,3483044
2018-04-04,15884.832043100305,16089.79675042304,15782.348161584658,15807.96875,7016193
2018-04-05,15884.834121388443,16320.385709288816,15756.72963469694,16141.0400390625,8775317
2018-04-06,16448.492125776782,16474.112722929913,16064.181640625,16064.181640625,11035173
2018-04-09,16038.557181771112,16294.764619468611,16038.557181771112,16243.5234375,4586607
2018-04-10,16294.767655807762,16704.698715796956,16269.147060049358,16499.732421875,13709079
2018-04-11,16602.213746584755,16755.937297189186,16141.0400390625,16141.0400390625,10064670
2018-04-12,16141.03860705434,16294.763671875,15910.453301604864,16294.763671875,4033666
2018-04-13,16371.625745122004,16371.625745122004,15884.8330078125,15884.8330078125,6554421
2018-04-16,15884.837884956194,15987.320276306797,15603.0097808872,15654.2509765625,3606029
2018-04-17,15756.728530101513,15884.8330078125,15603.004990273575,15884.8330078125,3374013
2018-04-18,15961.694777726469,16115.418317554404,15859.212417841176,15884.8330078125,3808123
2018-04-19,15884.834861345997,15910.455454306875,15551.765625,15551.765625,7258742
2018-04-20,15628.62845034584,15756.731423727771,15449.282759756485,15705.490234375,2969428
2018-04-23,15705.488442967173,15807.97080998332,14655.039597488229,14860.005859375,4462127
2018-04-24,14706.28211261419,14988.110175281916,14373.212861798624,14450.076171875,5651120
2018-04-25,14450.076171875,14450.076171875,14450.076171875,14450.076171875,0
2018-04-26,14578.180557841004,14783.146858189975,14091.387695312498,14091.3876953125,6203603
2018-04-27,14091.384508361214,14706.280214631874,14065.76391759387,14603.7978515625,4878192
2018-04-30,14603.7978515625,14603.7978515625,14603.7978515625,14603.7978515625,0
2018-05-01,14603.7978515625,14603.7978515625,14603.7978515625,14603.7978515625,0
2018-05-02,14808.764105555669,14860.005287090353,14552.556670027814,14603.7978515625,4183488
2018-05-03,14552.55723047208,14860.005859375,14270.729193323195,14860.005859375,6603700
2018-05-04,14988.10795572305,15116.212434976524,14911.246184883596,15064.9697265625,3575893
2018-05-07,15064.970266005192,15269.9365234375,15013.729083610726,15269.9365234375,2680867
2018-05-08,15167.4570123478,15269.939396418402,15064.973100422463,15116.2158203125,3401950
2018-05-09,15013.731424759702,15141.83592857614,14885.628448797946,14962.490234375,3067712
2018-05-10,14962.487778487082,15218.695216212323,14860.005414538757,14936.8671875,4720706
2018-05-11,14860.00599848724,15244.31640625,14860.00599848724,15244.31640625,3571100
2018-05-14,15398.042078383683,15807.973134584108,15269.939100775646,15782.3525390625,6144798
2018-05-15,15884.831498387386,15884.831498387386,15628.624095165394,15731.1064453125,2780921
2018-05-16,15628.630332559853,15731.112723607734,15500.52734375,15500.52734375,2054616
2018-05-17,15474.907240339142,15731.113226143432,15474.907240339142,15526.1484375,2197416
2018-05-18,15526.14650453105,15628.62888609395,15064.972731788615,15577.3876953125,2991961
2018-05-21,15679.869117333204,15987.317771062026,15628.627929687498,15628.6279296875,4530489
2018-05-22,15628.629835032403,15756.732819764178,15244.319352982291,15295.560546875,3363113
2018-05-23,15372.42331816254,15628.630831821716,15244.320325260396,15526.1484375,3288583
2018-05-24,15603.006222018876,15679.867998000527,15244.31640625,15244.31640625,3162118
2018-05-25,15415.156693048752,15415.156693048752,14780.4150390625,14780.4150390625,2093089
2018-05-28,14266.576348015196,14568.83541731937,13752.73828125,13752.73828125,5402828
2018-05-29,13752.740308170862,14568.837564519135,13556.272276009076,14327.0302734375,6240557
2018-05-30,14296.801273398492,14296.801273398492,13722.511463680228,13737.6240234375,4224038
2018-05-31,13616.72415676882,14115.449737538403,13601.6115928539,13903.869140625,2933871
2018-06-01,13903.865660016329,14115.446203963957,13813.18873185814,14039.8818359375,3428894
2018-06-04,14054.994775557056,14342.13969528411,14009.657093937723,14281.689453125,3055019
2018-06-05,14357.254704452684,14538.608576797316,14266.576200912452,14447.931640625,3578264
2018-06-06,14508.382974335238,14659.51171875,14296.802418680996,14659.51171875,2701560
2018-06-07,14780.415829747377,14780.415829747377,14417.7065176902,14447.931640625,3022123
2018-06-08,14478.155403834136,14568.833898858238,14357.25335608162,14493.26953125,2790104
2018-06-11,14432.818276753856,14493.270086630508,14357.253906250002,14357.25390625,1916611
2018-06-12,14357.25622548318,14357.25622548318,13813.191416074367,13994.546875,3337855
2018-06-13,13903.865620667948,14175.897971740433,13903.865620667948,14145.6728515625,1200374
2018-06-14,14206.128255427846,14281.692642368833,14085.224609375002,14085.224609375,1222251
2018-06-15,13994.543901196725,14115.44594742103,13979.429773971902,14054.994140625,1173771
2018-06-18,14175.898932929736,14175.898932929736,13722.5126953125,13722.5126953125,1841661
2018-06-19,13631.83730796592,13631.83730796592,12906.418535115765,13450.4833984375,5351188
2018-06-20,13571.382382072206,13722.5126953125,13299.351579922592,13722.5126953125,1727231
2018-06-21,13722.51297144494,13722.51297144494,13329.576970375474,13420.25390625,928636
2018-06-22,13390.029773958073,13601.6103515625,13269.126138936104,13601.6103515625,996338
2018-06-25,13722.512484399034,13722.512484399034,13571.382173481596,13631.833984375,1358134
2018-06-26,13450.4833984375,13541.160353201709,13390.03157280528,13450.4833984375,639454
2018-06-27,13571.381196000308,13571.381196000308,13374.914783957098,13390.02734375,682306
2018-06-28,13390.028610129551,13390.028610129551,12845.9638671875,12845.9638671875,3120278
2018-06-29,12845.96554111436,12997.09509144934,12543.7080078125,12543.7080078125,2017209
2018-07-02,12543.706508017802,12664.609350145927,12090.319478590414,12150.7705078125,2599316
2018-07-03,12150.770843527154,12286.787034481767,11788.0615234375,11788.0615234375,3586973
2018-07-04,11803.174403547748,12090.3193359375,11636.932311859597,12090.3193359375,2602422
2018-07-05,12090.31799022294,12120.543892955027,11636.931016609336,11939.1884765625,1888336
2018-07-06,11788.061226451116,12604.157567934237,11757.835319924488,12332.1259765625,2424697
2018-07-09,12392.577237884165,12498.367520865464,12029.8679201437,12135.658203125,1550302
2018-07-10,12180.996748966454,12301.900378100638,12090.31981079979,12211.22265625,661358
2018-07-11,11939.190612610471,12090.320153309593,11667.159006720056,11848.513671875,2128692
2018-07-12,11667.160288886069,11984.531183705783,11636.934377424555,11727.611328125,1817288
2018-07-13,11939.18964910283,12332.12563952611,11878.738621385652,12271.673828125,2815937
2018-07-16,12422.80160896382,12543.705222384204,12286.78543570782,12362.3505859375,1713080
2018-07-17,12301.901012814003,12664.6103515625,12256.56175770743,12664.6103515625,3444745
2018-07-18,12694.835778485976,12966.8681640625,12664.609870790362,12966.8681640625,2910083
2018-07-19,12755.286932486457,12966.86749170082,12755.286932486457,12845.9638671875,1999606
2018-07-20,12785.514175080822,12785.514175080822,12468.143303084593,12573.93359375,2260327
2018-07-23,12755.288734861251,12906.417503174072,12649.498440305464,12694.8369140625,2951554
2018-07-24,12694.8369140625,12694.8369140625,12694.8369140625,12694.8369140625,0
2018-07-25,12785.514132309803,13238.901202742578,12755.28822312308,12815.7392578125,3520598
2018-07-26,12906.417575573863,12997.095307280655,12725.06289584434,12861.0791015625,1905328
2018-07-27,12966.86960044622,13269.127143516454,12861.079303634824,13087.7724609375,3429824
2018-07-30,13117.998371981335,13148.223499341102,13057.54654989366,13087.7724609375,3178608
2018-07-31,13087.772324648848,13148.223362422948,12936.6435546875,12936.6435546875,4224649
2018-08-01,12906.417503174072,13012.20779772986,12664.611003663123,12694.8369140625,6455479
2018-08-02,12694.836411452754,12906.4169921875,12573.933558326054,12906.4169921875,1929408
2018-08-03,12997.094060363956,13027.319184349084,12815.738614349271,12876.1904296875,1911169
2018-08-06,12815.738861159824,12906.416585913476,12770.400390625,12770.400390625,929326
2018-08-07,12785.511951958282,12785.511951958282,12619.269871623084,12679.7216796875,1714620
2018-08-08,12679.722559007603,12876.189773315831,12664.609214101463,12845.9638671875,2028466
2018-08-09,12997.095376145664,13057.546413919765,12861.079169706823,12936.6435546875,3272861
2018-08-10,12936.642395559007,13133.109622168404,12906.41648753818,13027.3193359375,2116745
2018-08-13,13027.320059456157,13208.674733969312,13027.320059456157,13133.1103515625,2757898
2018-08-14,13223.786051292593,13405.1399035429,13178.446804546144,13390.02734375,4251464
2018-08-15,13390.02914360385,13510.932772934111,13208.673699608456,13238.900390625,4402188
2018-08-16,13269.831553294676,13300.763671875,13130.637420680374,13300.763671875,3660118
2018-08-17,13362.62632667254,13455.421875,13300.762895118987,13455.421875,2463964
2018-08-20,13455.42189915363,13702.878833789104,13347.16069324201,13517.2861328125,2536233
2018-08-21,13486.354817977332,13548.2190516362,13424.490584318462,13517.2861328125,1912841
2018-08-22,13532.754250323062,13702.879700655967,13517.286987938462,13625.5498046875,3060408
2018-08-23,13641.015965654233,13764.744445357715,13641.015965654233,13733.8115234375,2667947
2018-08-24,13733.811057882362,13764.743978754,13579.15126549008,13749.2783203125,1671954
2018-08-27,13702.880205505971,13764.744445357715,13671.947283585756,13733.8115234375,2145604
2018-08-28,13702.88018750458,13749.278768329608,13625.550288788663,13671.947265625,2415298
2018-08-29,13656.481606679556,13733.811505395472,13594.617366909082,13671.947265625,2058600
2018-08-30,13671.948081743636,13671.948081743636,13594.61817841167,13656.482421875,1678405
2018-08-31,13656.481606679556,13888.471302827307,13641.01594773411,13671.947265625,2727419
2018-09-03,13671.947265625,13671.947265625,13671.947265625,13671.947265625,0
2018-09-04,13641.015625,13826.60833992046,13610.084307840914,13641.015625,1684326
2018-09-05,13625.552051593357,13671.9490344323,13300.76595377072,13393.5615234375,2239379
2018-09-06,13331.696748233406,13393.56099356008,13099.70703125,13099.70703125,3202424
2018-09-07,13146.10307897338,13300.763671875,13099.70530210005,13300.763671875,1350780
2018-09-10,13362.627892092729,13362.627892092729,13161.5703125,13161.5703125,975125
2018-09-11,13161.570190701372,13362.62776843349,13161.570190701372,13347.162109375,1492848
2018-09-12,13455.421837730648,13517.286071107112,13316.228515625,13316.228515625,1267758
2018-09-13,13517.286763762982,13579.151000309506,13362.626974390976,13424.4912109375,1715575
2018-09-14,13486.355071952905,13826.607561490064,13486.355071952905,13780.208984375,7361388
2018-09-17,13764.74410161364,13764.74410161364,13641.015625,13641.015625,1499565
2018-09-18,13517.287520990256,13857.5400390625,13517.287520990256,13857.5400390625,2123090
2018-09-19,13919.40449165661,14120.46287376942,13857.54025069969,14058.5986328125,3589707
2018-09-20,13934.871300551167,14290.589512409324,13934.871300551167,14197.7939453125,2990210
2018-09-21,14244.190926866486,14244.190926866486,13981.269886094007,14197.7939453125,3523890
2018-09-24,14197.79201236164,14383.383121288089,14166.859091548144,14259.65625,2631601
2018-09-25,14228.72526634849,14259.658191373332,14166.861020287655,14197.7939453125,1982030
2018-09-26,14228.723794207122,14476.180752847908,14182.326817453491,14244.189453125,2731826
2018-09-27,14244.18931034776,14383.38344719081,14244.18931034776,14290.587890625,1993341
2018-09-28,14383.385103111004,14383.385103111004,14306.055196405268,14321.5224609375,1486237
2018-10-01,14321.52275910748,14367.91974170358,14213.259925072134,14228.7255859375,1379958
2018-10-02,14182.328249111462,14228.725230548713,13996.735511395917,14012.201171875,2269115
2018-10-03,14012.199239190171,14135.927713934829,13996.73358084425,14074.0634765625,990471
2018-10-04,14074.06238729283,14228.722166759357,14043.131072994927,14182.3251953125,1251244
2018-10-05,14213.257303830676,14228.72296184383,14089.528831748252,14104.99609375,1349930
2018-10-08,14074.06508252188,14074.06508252188,13919.4052734375,13919.4052734375,1358851
2018-10-09,13919.404937412712,13965.803520613454,13826.609375,13826.609375,1060509
2018-10-10,13826.610038148305,14043.134096822016,13826.610038148305,14012.201171875,1847051
2018-10-11,13610.08553320397,13733.812416968518,13084.241064241054,13207.96875,5782385
2018-10-12,13146.103937319756,13610.08494432494,12898.64777451436,13548.220703125,3658418
2018-10-15,13548.219818523285,13610.08405568393,13300.763671875,13300.763671875,1315946
2018-10-16,13455.423826722536,13455.423826722536,13207.968460626153,13378.0947265625,1602844
2018-10-17,13548.220686436234,13610.08492755997,13455.42352275627,13486.3564453125,1259315
2018-10-18,13517.287763880006,13610.08492755997,13424.492204188764,13486.3564453125,1886716
2018-10-19,13300.763671875,13455.422660788,13269.831553294676,13300.763671875,2456982
2018-10-22,13424.492008656149,13517.287566995788,13331.69564832216,13347.162109375,1139947
2018-10-23,13347.161542779317,13347.161542779317,12867.715706392368,13053.3076171875,3055496
2018-10-24,13006.909979722304,13161.570584911282,12929.580078125,12929.580078125,1493114
2018-10-25,12372.802837807238,12774.918759612188,12372.802837807238,12697.5888671875,2011766
2018-10-26,12836.7847920978,12914.114695352278,12620.2607421875,12620.2607421875,2441981
2018-10-29,12527.462289575233,12821.316193773746,12527.462289575233,12682.1220703125,1227614
2018-10-30,12713.054186858806,12929.578200688686,12635.724296490172,12682.1220703125,1201728
2018-10-31,12914.11524614761,12991.44515270026,12774.92109355507,12975.9794921875,863243
2018-11-01,13006.91047764819,13115.172504427735,12960.5126953125,12960.5126953125,1247208
2018-11-02,13099.70480988528,13300.763172105566,13006.908457631083,13269.8310546875,1576560
2018-11-05,13177.03597170161,13300.764453291928,13053.308292105652,13161.5703125,705218
2018-11-06,13207.967068315076,13223.432726317902,13022.375162309674,13037.8408203125,1250315
2018-11-07,13037.841454960097,13146.10347223268,12883.181659426213,12945.0458984375,1315707
2018-11-08,13068.77293831245,13115.170714315229,12975.977386306897,13037.8408203125,934902
2018-11-09,12929.579557427558,13022.37591680387,12743.987640669278,12759.4541015625,1686238
2018-11-12,12743.988970535123,12975.9794921875,12728.523310022363,12975.9794921875,725104
2018-11-13,12743.988470061304,12914.1147389927,12743.988470061304,12883.1826171875,1162965
2018-11-14,12960.511421362044,13068.7734375,12867.71586581198,13068.7734375,1997721
2018-11-15,12991.443379591015,13115.171052789665,12898.647023196292,13053.3076171875,1324283
2018-11-16,13146.102723822962,13269.831194801654,13068.772830458423,13223.4326171875,1698955
2018-11-19,13300.76433020518,13362.62776843349,13238.90008998252,13347.162109375,1051429
2018-11-20,13362.626974390976,13424.4912109375,13254.364961431713,13424.4912109375,1460617
2018-11-21,13238.899303292232,13424.4912109375,13207.96718501897,13424.4912109375,1362966
2018-11-22,13424.4912109375,13486.355447484024,13378.09343452476,13424.4912109375,858358
2018-11-23,13331.694172971986,13439.956180383664,13300.762858278016,13316.228515625,918786
2018-11-26,13316.23059904735,13316.23059904735,13130.638671875,13130.638671875,1283608
2018-11-27,13269.831194801654,13269.831194801654,13146.102723822962,13223.4326171875,907130
2018-11-28,13223.433929220932,13254.3660500347,13161.570489587764,13238.900390625,680315
